grid,hru000,hru010,hru020,hru100,hru110,hru120,hru200,hru210,hru220,hru250,hru001,hru011,hru021,hru101,hru111,hru121,hru201,hru211,hru221,hru251,hru002,hru012,hru022,hru102,hru112,hru122,hru202,hru212,hru222,hru252,year
ID16_V7,0.10193717846852213,0.14703514174046717,0.2655393209965644,30.313198056715876,48.787697750160994,113.8470218236683,0.8605990763220139,0.918301430890071,1.3609204772084194,578.82500016853,0.10199625097927532,0.147185281661379,0.2667435663950033,30.33269915827255,48.82397654043227,113.9408184108982,0.86495688383594,0.9235760719682202,1.3745638031232439,599.8663354504242,0.10203894935355427,0.14729908910408082,0.26767538705233873,39.28957098481457,55.921363097581526,131.34970127570256,0.8783095712765503,0.9396068205360015,1.41527977810903,641.3769730830973,1970
ID15_V5,0.10139956813242912,0.1355680243859865,0.2906546845505742,46.23914595253788,67.44865182378136,133.13228891752397,1.261492467286347,1.3432831367110594,1.733303077752047,594.2342938047223,0.10157263118598103,0.13597912200027532,0.29242077376053704,46.26944749103216,67.50132125546446,133.22927928077024,1.272399777455715,1.3558772859760757,1.7624711508639332,614.6824480826908,0.10170144684934733,0.1362865282227792,0.2937464809822361,55.55874541571134,75.82160518324933,146.10749228058447,1.303379754117338,1.3914845863631107,1.8428434109606868,652.7576807040314,1970
ID17_V12,0.07251037759138823,0.12785325886352975,0.2942650033410663,8.548827628463798,26.561854040950312,113.70260465720176,0.5429614058965284,0.6520932072581977,1.3202749260292626,635.3905316263044,0.07252646631411919,0.1279585511755661,0.295268663946755,8.552094547335887,26.575431338650542,113.79581684678745,0.5439339680009652,0.6534605851645174,1.3256754002716908,656.5868766588683,0.07253869077101482,0.12803926300927793,0.29602852516792977,12.963801427037613,36.7344148212732,132.46924689369484,0.5468222732024457,0.6574855671829034,1.3415688348947228,694.0485746494378,1970
ID15_V5,0.10475387462430288,0.14540855805033373,0.24338556235719033,43.0777618399791,58.37875828340591,109.5673001438795,7.163027731395389,8.219907646126817,16.26263933766066,449.7239448943219,0.10483000136453491,0.14557603009097478,0.24447946457614253,43.085198472076996,58.390591775809945,109.62417117181867,7.289589848649467,8.36995984118801,17.231660308399587,461.8382004459272,0.10489108774681212,0.14569824042493984,0.2453278939808097,48.25201898697921,64.95578866366453,122.50197826542001,7.61270683726036,8.770967112458694,19.121340372921182,484.9902817429392,1971
ID16_V7,0.09797989485984603,0.14067464633557258,0.2795380255112838,33.14629435495634,47.89029034879358,104.67203366538938,1.4802482068399951,1.5861368406907888,7.569640311349445,471.29897442433867,0.09806502371810867,0.14084889799914468,0.28051477807642544,33.15612938417122,47.90556157989231,104.72590994234655,1.491904246893829,1.5985675500175742,7.701826361526316,485.22649962088326,0.09813120911081019,0.14098811616676077,0.28126990931343276,38.354356478461646,56.174928617520656,119.32689924848063,1.5270495300084304,1.635779730710449,8.043939005679949,511.50750400717516,1971
ID17_V12,0.12098796396525759,0.19202842875791593,0.36918850598857933,28.68654524049204,56.161962105622116,156.69409240997433,1.464633777878644,1.6084886547612025,3.338791118964802,573.5189053676513,0.1210039501335214,0.19206133983672347,0.3701097700573639,28.696199294507913,56.18416532063483,156.77475793443622,1.4694538800252523,1.613936499965214,3.372008354129916,590.5225006064866,0.12101607855485887,0.19208843419257746,0.3708145773264331,38.94819196726533,69.19146064714602,174.07536449974475,1.4834719200114161,1.6302035617772659,3.4703660323198204,623.4588384854578,1971
ID16_V7,0.1468732052387327,0.21078691341886338,0.37835680549672995,54.45106552025048,84.252384915442,171.83728123843804,2.4570178854828613,2.6384158011718646,12.337861875059586,589.7062330100889,0.1469245695372201,0.21091513066891257,0.3795426004393674,54.46754776783415,84.28501324883722,171.93603942792006,2.4726460539598,2.656627526133064,12.783806860222558,609.7707972293429,0.14696423657816274,0.2110155857615894,0.38044239646652583,65.07650956959692,96.43985025957751,188.08189807724847,2.5199283706805335,2.711459099417991,13.713577329703845,650.2942816789146,1972
ID15_V5,0.19339804360120638,0.26065503206706464,0.37679391438159904,71.09140818337526,110.94111934180152,208.94783480949843,5.167102705816983,6.708052822666985,17.610509692517795,622.5747620117763,0.19341640674801397,0.26072421157007786,0.3783980845535426,71.11462540303282,110.99020474069806,209.0505415113374,5.229711845547061,6.792914370371949,18.530561693499937,639.5090065857657,0.19342548027549,0.2607869571171084,0.3796419722673692,88.91994308055085,125.73183037197269,226.99529069968133,5.404287672607,7.0318012676285955,20.319774577294982,673.2853627314471,1972
ID17_V12,0.26873420646350143,0.3584476167492941,0.6200274025699626,106.46468027400473,154.62393287958258,297.0945002007965,24.800822530502135,27.538900209690656,42.27875613851539,791.2531529532571,0.26877695701137827,0.3587232096958204,0.6229288453437656,106.5047456428176,154.6872953303367,297.23001985441795,26.850697220906532,29.764629617264497,48.384636087843845,813.032734931403,0.2688088700965022,0.3589106234173649,0.6251424929620741,121.63626480451035,170.23376267531978,322.9579075274354,29.769827669921934,33.12560178921397,56.18206825324613,851.650331672703,1972
ID16_V7,0.1139027082984916,0.17177081716127532,0.35509385299399104,26.61627879753483,52.91579632645048,148.55402585890735,1.0245992075545707,1.1532446758382615,1.9346340931635035,594.1078099231017,0.1139027082984916,0.17177081716127532,0.35535356491468045,26.62319469802021,52.933375510961845,148.61109869758835,1.0270428975151642,1.1564988999789654,1.9436242213883512,610.6855361615744,0.1139027082984916,0.17177081716127532,0.3555361073881471,36.45592603209633,63.046353643919815,162.1307925417195,1.0345328025456344,1.1664673870491293,1.9710445609144749,643.1752788431186,1973
ID17_V12,0.15500630975465277,0.23636368838399768,0.44251621805090696,43.356544635643495,89.46814922573034,209.72527360555497,2.218600444570433,2.358154225233426,7.2875673311761044,668.9336267804101,0.15503652874929585,0.23648136502980677,0.444262255596918,43.36722920088814,89.49794237090636,209.8262501531324,2.223002248252144,2.3691968088915316,7.157824561202387,686.8607657031679,0.15506045845109995,0.2365660330834136,0.44559886418048356,58.85091134126924,100.85587898547905,223.05448192371708,2.238514552850998,2.3932323889649885,7.126239371714891,720.2292849407822,1973
ID15_V5,0.12069695139381433,0.17255350596822505,0.34593260812880966,28.85984963346865,56.0655461343023,151.9601869613383,1.1553895344002922,1.2508352962673905,1.9970644786038512,577.9681525587221,0.12069695139381433,0.17256928671123783,0.34636584865863607,28.867525227847455,56.080533886909244,152.00817838733144,1.158422556792824,1.2546439027120786,2.006542345207179,593.3515252486104,0.12069695139381433,0.17258361862072102,0.3467256531551026,38.713858302919036,64.59539739439676,165.54931689194862,1.1675115257364976,1.271088561876104,2.0353899633907293,625.0719948833867,1973
ID16_V7,0.15831555457388768,0.2249829671950625,0.47936799833264443,59.53665434644846,97.20587818112251,219.65916686168467,5.181711598159885,6.887228782746182,21.998152130760257,698.6416358838906,0.15864638460699743,0.2260438863518821,0.4859576461695312,59.57012742942184,97.26907379996904,219.78390843209962,5.241156104639396,7.010826198132817,23.350170933916118,724.8490751493518,0.15889640256098536,0.2268443445619093,0.4908859692281329,72.09571193212231,113.52762767616711,242.69677899971975,5.409703609159273,7.337647535920254,25.83792064869819,770.702033336507,1974
ID17_V12,0.19587086771922804,0.2965519063897186,0.5672152164904749,63.10787346126535,116.44057669583663,249.31628986503296,11.187523597850035,13.9465224881352,39.60857015538225,765.3640270769611,0.19596955007716477,0.2970337228115849,0.570793537399839,63.125568308196875,116.48487447838859,249.45665846527874,11.455472960044405,14.284515369762305,42.008937468513665,790.3889537311625,0.19604416764801358,0.29738764891036773,0.5734838635839545,76.15764073129387,129.61202830505766,271.6314079714197,12.098231915217387,15.056199747306001,46.431504033506634,834.5462726078113,1974
ID15_V5,0.14914476699380616,0.20999990905758278,0.4358226520737567,48.21575814677807,77.52037178450463,191.73301696307593,5.947264936869725,7.486703432833304,20.858002839832977,652.9024347188097,0.14929426299897175,0.210441031179041,0.43867947974379184,48.23079194340788,77.55375961658994,191.85218620396267,6.068260395217694,7.6580665042124405,22.454736125104656,677.3572150135587,0.14940430763030396,0.21076878664057783,0.44085272300670475,57.25259748950626,90.878535048231,212.45823559740407,6.373813138462628,8.088440359277039,25.043360449770503,720.8835625908687,1974
ID16_V7,0.14442668631390346,0.2176519841004203,0.4032481865686002,30.52813367395347,60.304323370289424,175.51048543208913,1.2370574432392414,1.335549366617613,2.6265451336458017,649.1806994029102,0.144453413619561,0.21780982780594774,0.4052482296708426,30.542297256644794,60.34193230043706,175.6406141116567,1.2420914474422533,1.3411051842187276,2.629746415195592,668.0493888377823,0.14447603716566948,0.2179264552669804,0.4067720811469657,43.69354891577315,74.4933720989315,201.54991670833186,1.257640283700873,1.358897936262297,2.6637287247720254,702.017677212978,1975
ID15_V5,0.14004871418513765,0.2118112844742979,0.3745474083862366,33.74255273744421,63.13693562235727,159.17544289562807,1.3107379791864042,1.4727330473711882,2.5702131598583358,594.678179777802,0.14008432318337793,0.21191608539730566,0.375971532792275,33.760379435634654,63.176031969816336,159.29488611442883,1.31569271493317,1.4786953992530798,2.588628214244139,610.3937483995614,0.1401106822981737,0.21199809658049817,0.37707304188705937,46.2762730058228,78.5704771095826,181.43663108501352,1.3312402601956967,1.4974290518553675,2.6489623901490957,639.1828179001895,1975
ID17_V12,0.22940907343125883,0.30412741836677526,0.5545236495012498,78.74076900796581,125.2014308569287,283.8370995751724,14.624535398677187,15.182540275858408,34.979195735060074,789.5727542967434,0.22950744464539863,0.30466587768887526,0.5596110951956008,78.77462721703333,125.25662628767824,283.9735575714296,15.289186912655087,15.859730973936164,39.330695149092726,807.9031345050462,0.22957930408103608,0.30507515318611933,0.5635133319394017,91.96272629536767,143.3077503841167,314.08666461736044,16.562097858982597,17.194543441022727,45.55817933474019,843.456889714056,1975
ID16_V7,0.2563851646775641,0.3454618369251661,0.5552981693872412,114.02631865535088,163.06511618269005,303.4437518363484,7.104939768158435,8.857587003815512,23.411608774974763,818.9451862247588,0.25645379321930384,0.3457152543424855,0.5580205752397074,114.06249855588426,163.1218233539409,303.54551796460817,7.18879111528417,8.966645958785428,24.551785515133172,836.3155744147225,0.25650381313494974,0.34592119674840505,0.5600943038872499,127.27570579182421,175.9015663957193,323.32066601685165,7.416203502099732,9.262378155215043,26.88951366836945,871.6692013870343,1976
ID15_V5,0.2593760341964546,0.3284993903245174,0.56946743635051,117.93438655542997,166.18778853797104,295.06905711412173,10.124161704606049,12.564145100757747,25.03463327887822,806.5577917190167,0.25945444247634525,0.3288304114078793,0.5721345180471364,117.9754392180614,166.2530734877263,295.2071453705245,10.300908442312078,12.811824553069622,26.59012564025202,825.8569966615323,0.25951815604606937,0.32909720994777203,0.574173746360366,132.17762183246435,178.2267720336394,313.74584254385974,10.77371291913042,13.476687600192703,29.68622418103787,858.7546271007159,1976
ID17_V12,0.32585551271169777,0.4303789941118885,0.7925445973222667,156.32555726918193,213.88756382268974,362.013545849852,42.78191456651537,48.22214867667223,72.30158172133065,868.6464542330505,0.3259407260659506,0.4307216060500425,0.8441959113824309,156.36220239823973,213.94199729711087,362.15088328761465,47.116438469350356,53.30756118904475,84.56044783912667,886.9520635893714,0.3260059630469714,0.43101899692311285,0.8827917313897187,172.01289599367863,227.44580962832458,382.2966992923607,53.47322367714112,61.19317604262253,99.74217196666571,923.150491897657,1976
ID16_V7,0.12483122236341558,0.1854002208293579,0.3418361756677517,43.056385479352,67.50046269351083,149.99148019554377,9.938737922909949,12.087249289781386,23.495145953850937,540.7385140961778,0.12490151013338437,0.1855551901088246,0.34326887329192285,43.067094294742965,67.54895930164348,150.05929095783372,10.680432288510952,12.996476132033095,26.44394823145388,558.384848255213,0.12495291041150303,0.185678544150764,0.34433431639488665,51.53211211552145,78.57697714805717,164.8797232367623,11.757521895911605,14.368696328175321,29.168984110127813,593.2489072529715,1977
ID15_V5,0.1587249930645136,0.19676501862233708,0.31713012283542197,69.6728428866669,100.12453165575468,187.9642935684443,14.713140600797548,17.594102759597703,33.92416050318999,577.6925618923633,0.15889608819335851,0.19727793089971302,0.3202318710362792,69.69550170168891,100.1687763724748,188.08610765307395,16.620462553848057,19.931033692974623,38.58444528260521,592.0832356710744,0.15902114843508072,0.1976714855706725,0.32256647660398574,80.56335338042203,112.70714047045084,201.89436483968424,19.020671560355968,22.802074114063032,43.43097481574292,620.7103055896878,1977
ID17_V12,0.17643992871827544,0.24519080911218527,0.4250753623302024,77.45133577042589,115.06756676872828,227.33730875413633,16.36216037444535,20.0606315582565,26.851807304081827,652.4274757714666,0.17658035089087298,0.24560220593536308,0.4293895315878826,77.47381253884156,115.11342050931499,227.44858664227613,17.211311402635218,21.27789969554326,29.743896416973225,669.4941341485102,0.1766768362903746,0.24592895804707737,0.4326230771245543,88.674129313315,125.51207394950451,243.12756349986915,18.644628390180383,23.24350035337343,34.42787709321704,699.8152918648266,1977
ID15_V5,0.20129045692620484,0.288555088413859,0.5731843575944656,85.05170813485454,132.0233553736774,270.38037552770396,4.348017674118165,4.8672186074894,18.311763006808782,789.7989863928597,0.2013793761102398,0.2887518266326334,0.5744033561914179,85.07658415214746,132.07375076244685,270.5250763276173,4.379129969147888,4.911827461839193,19.031042953603222,806.149686542034,0.2014454879304555,0.2888995047510332,0.5753069254968539,99.47283709704692,146.36257045023467,285.86808176607394,4.46963545885755,5.048870490730865,20.5695620840047,839.2155815570441,1978
ID17_V12,0.2695560553029965,0.37261397297459276,0.6479392479813111,115.14359393596685,168.67432682586846,324.5807240033411,21.42155074248221,26.189632379936217,52.365983461961534,865.5659198285502,0.2696716174317708,0.37293950614149507,0.6536937496963455,115.18208224417475,168.74929325007875,324.7701340064941,22.52083681319732,27.680552312953218,57.64589086551735,878.7611984153918,0.2697532285208532,0.3731935712106935,0.6580126476825781,130.1269949061339,182.8446889674324,344.2000621732094,24.588698501945736,30.433755352981347,65.63883745053127,904.8313787142515,1978
ID16_V7,0.20173468359189006,0.27992575264013864,0.5206415983290948,85.56583132415103,130.5023124531774,260.63406493117844,3.6679382218833556,3.9243930152347506,10.790723751859119,769.5484006362531,0.20182506012593238,0.28014775777532175,0.5220709661003413,85.60189911469507,130.56429588053555,260.8018209136163,3.6892375781326736,3.948088276152726,11.26560548702059,786.9338014491223,0.20189481860265635,0.2803209901555168,0.5231639935051096,100.625014327672,144.08403630451852,276.5735134411494,3.7514231107357605,4.022101053908137,12.230065326396726,821.8102836045728,1978
ID16_V7,0.230318669171538,0.26883605799474625,0.5905211774649513,133.9777877049042,160.84961248081586,236.88654803235394,70.44278695479983,74.99309196040335,96.27976331168198,575.4743126704926,0.23048470810431199,0.2693718793978212,0.6791708926275788,134.0007932290091,160.880053154103,236.9587215883467,77.32471137066648,83.29530040039518,110.90100079669693,589.7525187214196,0.2306224285328622,0.2697982066278861,0.7436959740933877,137.20269113644025,166.14776685094347,252.02866729801877,84.73123284935377,90.95253633811969,121.69797664474899,616.4234164143272,1979
ID15_V5,0.2457912437364986,0.27853201238707853,0.957705803958265,144.110031201749,171.10967049770025,241.54937301240832,74.38395527955338,79.501305634387,101.15242427353274,548.5563968571951,0.24601828731538375,0.2792226212605482,1.176273841800755,144.14310567392005,171.15160218838787,241.62651404092364,82.58117691649738,88.59239656696256,115.97137654859812,558.8705431990676,0.24618893356555538,0.27973587330450855,1.3265728576800013,148.27221054057057,176.28781263890954,256.34704802206824,90.79565130352833,97.38691474618395,128.26425763559865,580.4688762468868,1979
ID17_V12,0.17303458503973213,0.20644045392033394,0.4702374833484515,80.64613164673914,101.92736929556757,167.05705256703948,42.44110223533904,46.35920468527764,61.00744673764315,490.52843095456774,0.17309025112960755,0.20668919360617544,0.5054402530272237,80.66007232360649,101.94405161035534,167.12709427304216,47.715269657792675,51.27388742237749,69.69359685616861,500.545809923904,0.17313109788592354,0.20687018295768045,0.5367391699663719,84.64047979773572,108.80379134137631,181.49588213598386,54.279658140546736,58.77973484356244,76.45415660903817,519.8419635488535,1979
ID16_V7,0.23704110533492462,0.28586966660966384,0.7425594828891483,136.34611216888953,181.1035738188766,302.9946421348173,17.202361619416518,18.19927213041595,28.6176807749445,798.7631469606204,0.23757777687756468,0.2871138085145817,0.8596129002142168,136.40764620126268,181.18836449835015,303.18697795212194,19.83127782007905,21.161753328657323,34.27889332848805,818.372063226154,0.23797922529021087,0.28806248894211706,0.9377637628090884,157.27386155628298,201.27222386730278,323.5999641150415,23.325309346888556,25.056701536352303,39.52154662082753,857.4145604525984,1980
ID17_V12,0.2550614932583138,0.3222130816163187,0.7104090016374862,118.44178151717335,172.94450338452464,323.47136462239644,13.717988980456157,15.731511091987528,32.53568783743193,881.6275586589037,0.25531938543168664,0.3229569194542444,0.7721341845584269,118.48262511854713,173.0200186766625,323.6497604477238,15.222599419889823,17.97857537731951,37.618390970675314,898.5179033027525,0.2555238624904348,0.32354598675219126,0.8163224393022679,137.75208584108384,190.85307346238224,345.72416627079366,17.367696630531256,20.94017597002069,42.687407188976216,931.90432871753,1980
ID15_V5,0.2673679646894651,0.33176169610575323,0.8524574929228516,161.11323936174142,210.1058463924353,333.4650255876025,30.59640983101446,32.988250860009245,54.9434601904273,800.4213605043406,0.26784609492837474,0.33278187943372073,0.9942310867435324,161.17257599017722,210.199163522149,333.63875937645815,34.6768977013178,37.69473244976279,62.19507577502832,815.6028879740625,0.2682174570393909,0.33356593706129045,1.0938382410379992,181.61164980865846,228.15751458637044,351.1654160655281,39.22735301284752,42.752211852014085,67.89199642321068,847.2879103274317,1980
ID17_V12,0.350585283807914,0.4408108266011083,0.8931594216827712,162.4540823065167,224.9176543991348,382.5694485905941,64.08791442388339,71.09734138647626,94.0941182791423,890.9416027390762,0.350694304020295,0.4412573338800389,0.964703769294408,162.5093231032252,225.0213276792306,382.8075968404177,69.9248534916185,77.28523068659227,107.83647145020767,907.0194215019583,0.35078180951295623,0.44161191918646714,1.0179564276204882,178.87574033254705,240.86142742006228,402.50419540151034,77.24559177288904,85.25359003815538,122.2840343338861,936.6756649744348,1981
ID16_V7,0.323824375890352,0.40863582870717363,0.8379141081470749,185.97770290133573,243.77410485614905,381.6148355514338,76.83869614362726,79.8465102586514,101.03801774584475,871.7912082197072,0.3241710134952948,0.409498558402776,0.916628885975734,186.02185936978384,243.85444315059996,381.7701305554612,85.27126017531168,89.40228126973342,114.12715181148799,887.032144081124,0.3244455416373455,0.41016341701424786,0.9752081007501703,199.70498444841965,253.87616468470088,394.7951612488213,93.47754624771812,98.76329091888104,127.24473756065558,919.1573854417657,1981
ID15_V5,0.3436086361430133,0.4362342838010833,1.8392650859076727,243.23872698393052,303.2993660957995,449.07657253830973,97.28344594258755,102.95861364686958,133.33004509683127,939.2283212929033,0.3445257053920996,0.44111649423188815,2.2525361291273716,243.33009990664354,303.4153073377676,449.32397455444914,108.93744567774938,115.39637452204104,149.94673149385906,951.601221711011,0.34523238727170136,0.4448101001502085,2.5366150644696663,258.7462600707614,318.8629570906982,465.0358613363974,120.16376800026937,127.24710700915416,162.306933945458,977.5849737155077,1981
ID17_V12,0.13857495331248093,0.20327600801087198,0.4439963500111843,55.34620965722139,72.25755553124162,144.29706624358667,40.348723320233404,42.8551547351542,53.075595987777874,519.3892980646924,0.13857097139036112,0.2032994391299512,0.45908043522850844,55.34741436057292,72.25164527774879,144.27410081736386,43.499106975169816,46.656410573126095,59.618349106368804,535.613292352049,0.13857097139036112,0.20332579153327734,0.47035599808400436,55.41442822753152,75.97626817810503,154.64673148113351,47.73852987079555,51.626273493826424,66.1694652141113,572.7504896591709,1982
ID15_V5,0.11442935904442164,0.18748289141361105,1.51073517961437,66.35918206000704,77.90179029922805,126.89760553578913,48.499762793274705,51.65057491595219,57.06194262689974,468.9804281370889,0.11467491079146465,0.1978500010456354,1.8241904666688273,66.35359393030865,77.87880571181991,126.82455440728721,53.6157365899495,57.32753651201133,63.73084894098191,486.7981353457726,0.1148797187050632,0.20562585472340578,2.023076775386231,64.64062162141677,78.704039599214,132.82000223033327,57.99324285254769,62.67526804165077,72.25306078735903,521.0594866575557,1982
ID16_V7,0.11706725031612654,0.14337480811480938,0.45531570430201457,38.51731682171892,51.25204185307028,113.81140801148307,22.592672050662756,24.751066597651878,33.585815312458045,494.87412224225403,0.11722408296910827,0.14393536317686492,0.515126308783888,38.521593010894996,51.26011232309425,113.83268600413206,24.72233642120763,27.126081850430108,36.79502494051266,519.3913329959469,0.11733052595959025,0.14434971103129482,0.5567562960530701,40.39982728760957,58.49446293319223,128.98701460194982,27.600637953323034,30.258469902339765,40.75027620170248,563.3560594528535,1982
ID16_V7,0.0867780817221606,0.1410302049525565,0.2785833080616679,15.250545615210342,33.61528559514448,101.60082845583209,0.42846442291298015,0.5212158065470778,1.1785926528800441,507.56781241635326,0.08679166232976088,0.1410831508749406,0.2795906137817763,15.25625793997293,33.63182916482964,101.66428486286202,0.4290997456653476,0.5218580868303393,1.1818328201939776,524.9590062691714,0.08680306049591668,0.14112185684942125,0.2803544395993267,22.306593231618297,41.40072104146956,118.54167546648863,0.43125357863314046,0.5244633674537913,1.1940846514872727,560.6148826258723,1983
ID17_V12,0.06357523951168664,0.10319761372136793,0.24343130859028594,3.738773082634092,13.352430799149268,77.46428653382394,0.271657484872009,0.3223164111943295,0.7979455223890507,473.8233927426627,0.06357485175817201,0.10322115359251893,0.2439807920251105,3.739841888464762,13.358976801372378,77.5100176248019,0.26973493287262507,0.3209954997842823,0.7935799716885461,492.89335918017605,0.06357485175817201,0.10323877367657674,0.2444029913967909,7.841171093099183,20.163971177819977,93.06533675798251,0.2684719706958101,0.3194878162698236,0.7908334537724275,526.6504969710659,1983
ID15_V5,0.10336787894039424,0.1485116171557319,0.27632011524786826,19.742846192389607,41.809396862081144,114.98315725152831,0.46596326258764315,0.5789043223491241,1.2999582174569388,526.3355862463213,0.10338677389315222,0.14861943594304525,0.27762674141248045,19.75427828073491,41.838985087099616,115.08036986263464,0.4672403313427562,0.5801732569762763,1.3038854312866468,544.2566931999754,0.10339978512846536,0.14869939678484267,0.2786169902127478,30.441635863610106,51.70293666194174,136.22644935298345,0.47200258722691313,0.5861500160423065,1.3300393566800806,577.542442395963,1983
ID17_V12,0.20086942394943264,0.28834111290755854,0.42404360073713576,75.71431382942842,120.84714583185317,237.09839104636296,2.3942755037053063,2.505970284620672,3.5780776486341495,690.4213477702287,0.2008865162669069,0.28840537175923114,0.426309507524504,75.73370664244409,120.88543756059357,237.1918602304264,2.4055029262316965,2.5190085649198894,3.6156863496285783,705.5132065662474,0.2008993653099107,0.2884613340360908,0.4280357461217106,93.64674308724281,135.17216905066425,258.38715913384885,2.4412849567901382,2.560315286503264,3.7146584991751883,733.3354255092564,1984
ID16_V7,0.1731393915648476,0.22972094428820952,0.39475095660959886,83.95445326326545,124.8136420786908,229.41565994969076,2.102825172454342,2.17852751836745,3.0491341667297887,670.1242040462748,0.17339976362388776,0.23029830193424752,0.3978083807374464,83.98528517734701,124.86605211110692,229.5240706122513,2.1198510217351973,2.1970835214020945,3.093482501803776,683.2268171632604,0.173592983984719,0.2307446259104855,0.40016185088198575,103.97786338390313,141.95833904124012,249.81944507204074,2.17318969082071,2.25523830452034,3.2276048932582095,708.1052091629117,1984
